Local time,Open,High,Low,Close,Volume
05.04.2017 09:30:00.000 GMT+0530,1.06772,1.06889,1.06679,1.06752,27647.4698
05.04.2017 13:30:00.000 GMT+0530,1.06752,1.06859,1.06621,1.06803,38631.58
05.04.2017 17:30:00.000 GMT+0530,1.06804,1.06820,1.06520,1.06599,50279.9502
05.04.2017 21:30:00.000 GMT+0530,1.06599,1.06791,1.06349,1.06781,43902.3301
06.04.2017 01:30:00.000 GMT+0530,1.06781,1.06814,1.06612,1.06717,17552.4699
06.04.2017 05:30:00.000 GMT+0530,1.06715,1.06840,1.06704,1.06752,27439.2597
06.04.2017 09:30:00.000 GMT+0530,1.06752,1.06802,1.06289,1.06461,36048.1596
06.04.2017 13:30:00.000 GMT+0530,1.06460,1.06755,1.06433,1.06594,40852.8096
06.04.2017 17:30:00.000 GMT+0530,1.06596,1.06685,1.06455,1.06502,40309.289000000004
06.04.2017 21:30:00.000 GMT+0530,1.06501,1.06565,1.06381,1.06415,23578.7803
07.04.2017 01:30:00.000 GMT+0530,1.06415,1.06469,1.06399,1.06437,6787.389999999999
07.04.2017 05:30:00.000 GMT+0530,1.06437,1.06602,1.06380,1.06428,35982.4303
07.04.2017 09:30:00.000 GMT+0530,1.06429,1.06539,1.06320,1.06361,30291.5991
07.04.2017 13:30:00.000 GMT+0530,1.06362,1.06413,1.06229,1.06231,30922.6202
07.04.2017 17:30:00.000 GMT+0530,1.06233,1.06659,1.06104,1.06148,63559.1094
07.04.2017 21:30:00.000 GMT+0530,1.06147,1.06182,1.05806,1.05938,35023.029800000004
08.04.2017 01:30:00.000 GMT+0530,1.05938,1.06024,1.05883,1.05889,4923.54
10.04.2017 01:30:00.000 GMT+0530,1.05866,1.05885,1.05734,1.05805,9477.4899
10.04.2017 05:30:00.000 GMT+0530,1.05806,1.05854,1.05703,1.05819,21384.7304
10.04.2017 09:30:00.000 GMT+0530,1.05819,1.05939,1.05793,1.05867,24513.520000000004
10.04.2017 13:30:00.000 GMT+0530,1.05867,1.05892,1.05698,1.05756,28780.3799
10.04.2017 17:30:00.000 GMT+0530,1.05756,1.06064,1.05728,1.06047,37628.4102
10.04.2017 21:30:00.000 GMT+0530,1.06046,1.06061,1.05913,1.05926,20633.8404
11.04.2017 01:30:00.000 GMT+0530,1.05926,1.06002,1.05867,1.05971,11080.1199
11.04.2017 05:30:00.000 GMT+0530,1.05972,1.06019,1.05807,1.05840,21047.059800000003
11.04.2017 09:30:00.000 GMT+0530,1.05841,1.05953,1.05785,1.05901,24114.4601
11.04.2017 13:30:00.000 GMT+0530,1.05900,1.06199,1.05898,1.06168,32578.299300000002
11.04.2017 17:30:00.000 GMT+0530,1.06167,1.06299,1.06079,1.06134,44315.0996
11.04.2017 21:30:00.000 GMT+0530,1.06134,1.06146,1.06002,1.06049,26481.0297
12.04.2017 01:30:00.000 GMT+0530,1.06048,1.06110,1.06025,1.06102,11385.36
12.04.2017 05:30:00.000 GMT+0530,1.06101,1.06152,1.05949,1.06017,24691.4199
12.04.2017 09:30:00.000 GMT+0530,1.06017,1.06221,1.06005,1.06193,24056.2705
12.04.2017 13:30:00.000 GMT+0530,1.06193,1.06239,1.05971,1.06014,29684.8599
12.04.2017 17:30:00.000 GMT+0530,1.06013,1.06218,1.05973,1.06106,41880.84
12.04.2017 21:30:00.000 GMT+0530,1.06106,1.06723,1.05890,1.06586,43785.501000000004
13.04.2017 01:30:00.000 GMT+0530,1.06586,1.06751,1.06576,1.06698,18193.090399999997
13.04.2017 05:30:00.000 GMT+0530,1.06698,1.06772,1.06598,1.06718,28997.9204
13.04.2017 09:30:00.000 GMT+0530,1.06717,1.06775,1.06423,1.06444,28991.9101
13.04.2017 13:30:00.000 GMT+0530,1.06444,1.06508,1.06230,1.06241,31358.579599999997
13.04.2017 17:30:00.000 GMT+0530,1.06241,1.06357,1.06094,1.06297,41697.6602
13.04.2017 21:30:00.000 GMT+0530,1.06298,1.06309,1.06118,1.06180,21781.2901
14.04.2017 01:30:00.000 GMT+0530,1.06179,1.06190,1.06115,1.06148,9210.48
14.04.2017 05:30:00.000 GMT+0530,1.06148,1.06243,1.06097,1.06130,11154.29
14.04.2017 09:30:00.000 GMT+0530,1.06130,1.06212,1.06060,1.06198,14224.639899999998
14.04.2017 13:30:00.000 GMT+0530,1.06199,1.06269,1.06163,1.06166,9847.6701
14.04.2017 17:30:00.000 GMT+0530,1.06165,1.06294,1.06087,1.06226,13482.3599
14.04.2017 21:30:00.000 GMT+0530,1.06225,1.06277,1.06111,1.06115,6026.019899999999
15.04.2017 01:30:00.000 GMT+0530,1.06115,1.06133,1.06099,1.06105,1006.2
17.04.2017 01:30:00.000 GMT+0530,1.06129,1.06155,1.06028,1.06097,13667.9299
17.04.2017 05:30:00.000 GMT+0530,1.06096,1.06259,1.06085,1.06177,18728.8501
17.04.2017 09:30:00.000 GMT+0530,1.06177,1.06512,1.06149,1.06378,14190.410100000001
17.04.2017 13:30:00.000 GMT+0530,1.06379,1.06428,1.06187,1.06411,13118.250100000001
17.04.2017 17:30:00.000 GMT+0530,1.06409,1.06703,1.06407,1.06598,28264.2798
17.04.2017 21:30:00.000 GMT+0530,1.06600,1.06600,1.06352,1.06394,17091.8999
18.04.2017 01:30:00.000 GMT+0530,1.06394,1.06515,1.06372,1.06432,12002.0303
18.04.2017 05:30:00.000 GMT+0530,1.06432,1.06528,1.06372,1.06472,21486.1797
18.04.2017 09:30:00.000 GMT+0530,1.06471,1.06557,1.06412,1.06499,26525.8298
18.04.2017 13:30:00.000 GMT+0530,1.06502,1.06846,1.06457,1.06781,42585.6997
18.04.2017 17:30:00.000 GMT+0530,1.06780,1.07084,1.06769,1.07055,50055.7803
18.04.2017 21:30:00.000 GMT+0530,1.07054,1.07359,1.06963,1.07339,35858.3398
19.04.2017 01:30:00.000 GMT+0530,1.07342,1.07352,1.07262,1.07274,9022.0197
19.04.2017 05:30:00.000 GMT+0530,1.07274,1.07323,1.07176,1.07196,22298.999799999998
19.04.2017 09:30:00.000 GMT+0530,1.07196,1.07367,1.07127,1.07309,26670.4997
19.04.2017 13:30:00.000 GMT+0530,1.07310,1.07311,1.07081,1.07187,33162.3302
19.04.2017 17:30:00.000 GMT+0530,1.07190,1.07281,1.06998,1.07063,40542.2393
19.04.2017 21:30:00.000 GMT+0530,1.07064,1.07226,1.07049,1.07161,25832.920000000002
20.04.2017 01:30:00.000 GMT+0530,1.07160,1.07168,1.07075,1.07145,11515.1299
20.04.2017 05:30:00.000 GMT+0530,1.07145,1.07219,1.07095,1.07201,14736.0706
20.04.2017 09:30:00.000 GMT+0530,1.07202,1.07498,1.07179,1.07483,25439.720299999997
20.04.2017 13:30:00.000 GMT+0530,1.07485,1.07775,1.07421,1.07463,34734.7197
20.04.2017 17:30:00.000 GMT+0530,1.07462,1.07767,1.07408,1.07573,46506.501
20.04.2017 21:30:00.000 GMT+0530,1.07571,1.07600,1.07147,1.07181,29433.7407
21.04.2017 01:30:00.000 GMT+0530,1.07180,1.07206,1.07069,1.07141,9339.490099999999
21.04.2017 05:30:00.000 GMT+0530,1.07140,1.07207,1.07121,1.07167,14949.629900000002
21.04.2017 09:30:00.000 GMT+0530,1.07168,1.07379,1.07100,1.07218,23994.7
21.04.2017 13:30:00.000 GMT+0530,1.07217,1.07261,1.06878,1.06910,33712.0206
21.04.2017 17:30:00.000 GMT+0530,1.06909,1.07108,1.06859,1.06937,41144.970799999996
21.04.2017 21:30:00.000 GMT+0530,1.06938,1.07098,1.06822,1.07030,28362.3404
22.04.2017 01:30:00.000 GMT+0530,1.07029,1.07307,1.06987,1.07237,5826.7002
24.04.2017 01:30:00.000 GMT+0530,1.09164,1.09164,1.08648,1.08733,22281.240700000002
24.04.2017 05:30:00.000 GMT+0530,1.08733,1.08767,1.08207,1.08440,34199.249500000005
24.04.2017 09:30:00.000 GMT+0530,1.08440,1.08773,1.08318,1.08553,44924.6407
24.04.2017 13:30:00.000 GMT+0530,1.08558,1.08774,1.08411,1.08417,44599.4903
24.04.2017 17:30:00.000 GMT+0530,1.08415,1.08735,1.08414,1.08479,44157.770599999996
24.04.2017 21:30:00.000 GMT+0530,1.08479,1.08695,1.08352,1.08679,24632.280300000002
25.04.2017 01:30:00.000 GMT+0530,1.08679,1.08699,1.08630,1.08649,9847.5599
25.04.2017 05:30:00.000 GMT+0530,1.08648,1.08703,1.08512,1.08599,19093.8003
25.04.2017 09:30:00.000 GMT+0530,1.08599,1.08934,1.08569,1.08856,30432.4306
25.04.2017 13:30:00.000 GMT+0530,1.08856,1.08988,1.08705,1.08876,32898.0699
25.04.2017 17:30:00.000 GMT+0530,1.08875,1.09411,1.08794,1.09407,53682.7296
25.04.2017 21:30:00.000 GMT+0530,1.09405,1.09499,1.09253,1.09371,32124.140600000002
26.04.2017 01:30:00.000 GMT+0530,1.09374,1.09374,1.09230,1.09275,15620.73
26.04.2017 05:30:00.000 GMT+0530,1.09277,1.09448,1.09272,1.09364,19782.8301
26.04.2017 09:30:00.000 GMT+0530,1.09364,1.09507,1.09047,1.09135,32018.5798
26.04.2017 13:30:00.000 GMT+0530,1.09136,1.09183,1.08819,1.08936,36773.44
26.04.2017 17:30:00.000 GMT+0530,1.08934,1.08973,1.08557,1.08723,52619.46
26.04.2017 21:30:00.000 GMT+0530,1.08721,1.09125,1.08614,1.09070,45918.739799999996
27.04.2017 01:30:00.000 GMT+0530,1.09071,1.09098,1.09013,1.09083,10723.0398
27.04.2017 05:30:00.000 GMT+0530,1.09083,1.09211,1.09040,1.09086,21280.4599
27.04.2017 09:30:00.000 GMT+0530,1.09086,1.09182,1.08959,1.09053,25590.77
27.04.2017 13:30:00.000 GMT+0530,1.09052,1.09200,1.08798,1.08865,34432.2598
27.04.2017 17:30:00.000 GMT+0530,1.08865,1.09327,1.08517,1.08634,61710.8408
27.04.2017 21:30:00.000 GMT+0530,1.08634,1.08869,1.08580,1.08746,25876.949099999998
28.04.2017 01:30:00.000 GMT+0530,1.08746,1.08798,1.08604,1.08650,9938.59
28.04.2017 05:30:00.000 GMT+0530,1.08651,1.08721,1.08573,1.08668,18797.050199999998
28.04.2017 09:30:00.000 GMT+0530,1.08667,1.08897,1.08571,1.08853,22580.8598
28.04.2017 13:30:00.000 GMT+0530,1.08854,1.09474,1.08832,1.09344,40888.2891
28.04.2017 17:30:00.000 GMT+0530,1.09346,1.09346,1.08833,1.08941,53472.079000000005
28.04.2017 21:30:00.000 GMT+0530,1.08941,1.09058,1.08851,1.08930,24667.77
29.04.2017 01:30:00.000 GMT+0530,1.08930,1.09004,1.08893,1.08961,3665.4199
01.05.2017 01:30:00.000 GMT+0530,1.09099,1.09110,1.08905,1.09057,7522.4201
01.05.2017 05:30:00.000 GMT+0530,1.09057,1.09077,1.08890,1.08931,10383.140000000012
01.05.2017 09:30:00.000 GMT+0530,1.08930,1.08947,1.08840,1.08901,8065.960000000001
01.05.2017 13:30:00.000 GMT+0530,1.08900,1.09056,1.08900,1.09052,10929.44000000001
01.05.2017 17:30:00.000 GMT+0530,1.09053,1.09239,1.09036,1.09112,26827.230000000007
01.05.2017 21:30:00.000 GMT+0530,1.09112,1.09154,1.08977,1.08981,18593.41
02.05.2017 01:30:00.000 GMT+0530,1.08980,1.09125,1.08962,1.09084,8382.309999999994
02.05.2017 05:30:00.000 GMT+0530,1.09086,1.09174,1.09043,1.09151,15524.680000000015
02.05.2017 09:30:00.000 GMT+0530,1.09151,1.09253,1.09071,1.09074,24011.31000000001
02.05.2017 13:30:00.000 GMT+0530,1.09074,1.09214,1.09047,1.09049,28511.580000000005
02.05.2017 17:30:00.000 GMT+0530,1.09054,1.09157,1.08881,1.09095,34662.59999999998
02.05.2017 21:30:00.000 GMT+0530,1.09098,1.09303,1.09035,1.09259,23484.56000000001
03.05.2017 01:30:00.000 GMT+0530,1.09258,1.09359,1.09240,1.09346,9420.069999999998
03.05.2017 05:30:00.000 GMT+0530,1.09346,1.09367,1.09291,1.09292,0.01052984000000003
03.05.2017 09:30:00.000 GMT+0530,1.09291,1.09350,1.09241,1.09245,0.00688813000000006
03.05.2017 13:30:00.000 GMT+0530,1.09120,1.09152,1.09063,1.09140,0.02029913000000021
03.05.2017 17:30:00.000 GMT+0530,1.09141,1.09225,1.09037,1.09077,0.03218057000000244
04.05.2017 01:30:00.000 GMT+0530,1.08951,1.08955,1.08813,1.08880,0.015724869999999648
04.05.2017 05:30:00.000 GMT+0530,1.08880,1.08968,1.08847,1.08964,14426.130000000006
04.05.2017 09:30:00.000 GMT+0530,1.08964,1.09177,1.08749,1.09117,27462.149999999994
04.05.2017 13:30:00.000 GMT+0530,1.09118,1.09409,1.09103,1.09244,39773.210000000014
04.05.2017 17:30:00.000 GMT+0530,1.09242,1.09689,1.09184,1.09665,54707.79
04.05.2017 21:30:00.000 GMT+0530,1.09662,1.09852,1.09650,1.09846,35408.42000000001
05.05.2017 01:30:00.000 GMT+0530,1.09847,1.09870,1.09782,1.09804,9852.01
05.05.2017 09:30:00.000 GMT+0530,1.09838,1.09899,1.09656,1.09742,0.029411060000001692
05.05.2017 13:30:00.000 GMT+0530,1.09742,1.09776,1.09561,1.09571,0.016614729999999855
05.05.2017 17:30:00.000 GMT+0530,1.09807,1.09988,1.09779,1.09950,0.025209500000000624
05.05.2017 21:30:00.000 GMT+0530,1.09950,1.09987,1.09844,1.09908,0.013932519999999815
08.05.2017 01:30:00.000 GMT+0530,1.10188,1.10216,1.09633,1.09647,14719.450000000004
08.05.2017 05:30:00.000 GMT+0530,1.09647,1.09824,1.09570,1.09712,0.02505002000000053
08.05.2017 09:30:00.000 GMT+0530,1.09712,1.09855,1.09538,1.09562,0.019023850000000217
08.05.2017 13:30:00.000 GMT+0530,1.09560,1.09652,1.09350,1.09380,0.03830595000000234
08.05.2017 21:30:00.000 GMT+0530,1.09321,1.09368,1.09247,1.09300,0.015352659999999727
09.05.2017 01:30:00.000 GMT+0530,1.09298,1.09302,1.09183,1.09219,0.004160940000000068
09.05.2017 05:30:00.000 GMT+0530,1.09280,1.09333,1.09264,1.09291,0.008278290000000047
09.05.2017 09:30:00.000 GMT+0530,1.09291,1.09318,1.09024,1.09063,0.01805239
09.05.2017 17:30:00.000 GMT+0530,1.08861,1.09065,1.08715,1.08742,0.04344667000000483
09.05.2017 21:30:00.000 GMT+0530,1.08742,1.08996,1.08731,1.08956,0.007415760000000105
10.05.2017 01:30:00.000 GMT+0530,1.08766,1.08907,1.08760,1.08861,0.007527970000000091
10.05.2017 05:30:00.000 GMT+0530,1.08861,1.08980,1.08821,1.08935,16723.280000000002
10.05.2017 09:30:00.000 GMT+0530,1.08933,1.08978,1.08836,1.08910,26031.419999999995
10.05.2017 13:30:00.000 GMT+0530,1.08911,1.08940,1.08586,1.08766,38013.15999999998
10.05.2017 17:30:00.000 GMT+0530,1.08764,1.08828,1.08624,1.08718,40731.99000000001
10.05.2017 21:30:00.000 GMT+0530,1.08721,1.08746,1.08532,1.08659,25409.250000000004
11.05.2017 01:30:00.000 GMT+0530,1.08659,1.08698,1.08628,1.08671,10604.770000000006
11.05.2017 05:30:00.000 GMT+0530,1.08671,1.08797,1.08635,1.08775,0.011490939999999786
11.05.2017 09:30:00.000 GMT+0530,1.08756,1.08929,1.08715,1.08867,0.017823129999999934
11.05.2017 13:30:00.000 GMT+0530,1.08868,1.08884,1.08671,1.08700,0.01923614999999999
11.05.2017 21:30:00.000 GMT+0530,1.08689,1.08747,1.08596,1.08633,0.022222790000000277
12.05.2017 01:30:00.000 GMT+0530,1.08630,1.08672,1.08597,1.08612,0.0025310000000000055
12.05.2017 05:30:00.000 GMT+0530,1.08642,1.08735,1.08600,1.08693,14546.140000000003
12.05.2017 09:30:00.000 GMT+0530,1.08693,1.08725,1.08556,1.08631,22578.570000000007
12.05.2017 13:30:00.000 GMT+0530,1.08632,1.08781,1.08613,1.08704,30334.780000000017
12.05.2017 17:30:00.000 GMT+0530,1.08707,1.09342,1.08703,1.09255,56475.77999999999
12.05.2017 21:30:00.000 GMT+0530,1.09258,1.09311,1.09145,1.09296,20287.469999999987
13.05.2017 01:30:00.000 GMT+0530,1.09295,1.09329,1.09268,1.09310,3749.9799999999996
15.05.2017 01:30:00.000 GMT+0530,1.09288,1.09350,1.09226,1.09277,6705.230000000002
15.05.2017 05:30:00.000 GMT+0530,1.09278,1.09335,1.09234,1.09242,0.004918310000000052
15.05.2017 09:30:00.000 GMT+0530,1.09291,1.09472,1.09259,1.09415,0.022621370000000408
15.05.2017 13:30:00.000 GMT+0530,1.09415,1.09498,1.09380,1.09449,0.008252920000000065
15.05.2017 17:30:00.000 GMT+0530,1.09790,1.09861,1.09725,1.09789,0.019239709999999747
15.05.2017 21:30:00.000 GMT+0530,1.09789,1.09807,1.09657,1.09780,0.014480479999999428
16.05.2017 05:30:00.000 GMT+0530,1.09798,1.09899,1.09790,1.09889,14104.61000000001
16.05.2017 09:30:00.000 GMT+0530,1.09889,1.10362,1.09870,1.10289,31114.63000000001
16.05.2017 13:30:00.000 GMT+0530,1.10287,1.10658,1.10280,1.10526,43535.72
16.05.2017 17:30:00.000 GMT+0530,1.10529,1.10887,1.10521,1.10714,46998.38000000001
16.05.2017 21:30:00.000 GMT+0530,1.10715,1.10971,1.10675,1.10847,23368.019999999993
17.05.2017 01:30:00.000 GMT+0530,1.10848,1.10966,1.10794,1.10933,12111.399999999992
17.05.2017 05:30:00.000 GMT+0530,1.10932,1.11168,1.10864,1.11130,0.0219390700000007
17.05.2017 09:30:00.000 GMT+0530,1.11130,1.11162,1.11038,1.11058,0.00457085000000003
17.05.2017 13:30:00.000 GMT+0530,1.10885,1.11132,1.10844,1.11116,0.03615993000000182
17.05.2017 17:30:00.000 GMT+0530,1.11119,1.11242,1.11112,1.11230,0.011697469999999778
17.05.2017 21:30:00.000 GMT+0530,1.11549,1.11581,1.11440,1.11527,0.019963780000000264
18.05.2017 01:30:00.000 GMT+0530,1.11524,1.11704,1.11506,1.11614,0.0159056799999985
18.05.2017 05:30:00.000 GMT+0530,1.11543,1.11719,1.11508,1.11610,28981.05999999999
18.05.2017 09:30:00.000 GMT+0530,1.11612,1.11620,1.11214,1.11332,40677.71
18.05.2017 13:30:00.000 GMT+0530,1.11330,1.11451,1.11075,1.11207,54361.669999999984
18.05.2017 17:30:00.000 GMT+0530,1.11208,1.11366,1.11042,1.11295,64077.75
18.05.2017 21:30:00.000 GMT+0530,1.11297,1.11379,1.10757,1.11126,51200.20000000001
19.05.2017 01:30:00.000 GMT+0530,1.11126,1.11146,1.10968,1.11101,15473.889999999989
19.05.2017 05:30:00.000 GMT+0530,1.11100,1.11136,1.10995,1.11087,24086.980000000003
19.05.2017 09:30:00.000 GMT+0530,1.11087,1.11434,1.11072,1.11388,32068.400000000023
19.05.2017 13:30:00.000 GMT+0530,1.11389,1.11835,1.11353,1.11779,45717.17000000001
19.05.2017 17:30:00.000 GMT+0530,1.11779,1.11969,1.11746,1.11891,52276.8
19.05.2017 21:30:00.000 GMT+0530,1.11890,1.12117,1.11851,1.12039,42399.15000000001
20.05.2017 01:30:00.000 GMT+0530,1.12041,1.12083,1.12019,1.12065,6402.52
22.05.2017 05:30:00.000 GMT+0530,1.12032,1.12032,1.11827,1.11915,24812.110000000004
22.05.2017 09:30:00.000 GMT+0530,1.11914,1.12010,1.11640,1.11715,33332.17
22.05.2017 13:30:00.000 GMT+0530,1.11715,1.12460,1.11614,1.12348,50989.34000000002
22.05.2017 17:30:00.000 GMT+0530,1.12349,1.12634,1.12285,1.12349,52964.10999999997
22.05.2017 21:30:00.000 GMT+0530,1.12350,1.12441,1.12289,1.12372,25310.149999999994
23.05.2017 01:30:00.000 GMT+0530,1.12372,1.12438,1.12301,1.12373,17798.91
23.05.2017 05:30:00.000 GMT+0530,1.12371,1.12541,1.12365,1.12455,0.02390086000000082
23.05.2017 09:30:00.000 GMT+0530,1.12455,1.12531,1.12424,1.12504,0.004392320000000034
23.05.2017 13:30:00.000 GMT+0530,1.12581,1.12603,1.12161,1.12175,0.02207234000000027
23.05.2017 17:30:00.000 GMT+0530,1.12180,1.12435,1.12111,1.12287,0.043553010000004486
24.05.2017 01:30:00.000 GMT+0530,1.11826,1.11893,1.11770,1.11788,0.015272539999999446
24.05.2017 05:30:00.000 GMT+0530,1.11791,1.11917,1.11776,1.11805,21867.360000000008
24.05.2017 09:30:00.000 GMT+0530,1.11805,1.11848,1.11700,1.11758,36580.3
24.05.2017 13:30:00.000 GMT+0530,1.11756,1.11965,1.11733,1.11875,51359.659999999974
24.05.2017 17:30:00.000 GMT+0530,1.11874,1.12047,1.11685,1.11745,57336.39999999997
24.05.2017 21:30:00.000 GMT+0530,1.11745,1.12174,1.11738,1.12150,45525.40000000001
25.05.2017 01:30:00.000 GMT+0530,1.12147,1.12332,1.12106,1.12304,17922.67000000001
25.05.2017 05:30:00.000 GMT+0530,1.12306,1.12306,1.12204,1.12229,0.005679650000000029
25.05.2017 09:30:00.000 GMT+0530,1.12387,1.12447,1.12252,1.12432,0.03191232000000227
25.05.2017 13:30:00.000 GMT+0530,1.12430,1.12503,1.12350,1.12420,0.013760379999999833
25.05.2017 17:30:00.000 GMT+0530,1.12141,1.12234,1.12048,1.12174,0.023436330000000803
25.05.2017 21:30:00.000 GMT+0530,1.12175,1.12260,1.11982,1.12046,0.022685100000000482
26.05.2017 05:30:00.000 GMT+0530,1.12099,1.12122,1.11850,1.12011,21373.239999999987
26.05.2017 09:30:00.000 GMT+0530,1.12012,1.12244,1.11911,1.12187,30124.41999999999
26.05.2017 13:30:00.000 GMT+0530,1.12187,1.12346,1.11907,1.11909,47242.01
26.05.2017 17:30:00.000 GMT+0530,1.11911,1.11999,1.11605,1.11689,57886.42000000002
26.05.2017 21:30:00.000 GMT+0530,1.11688,1.11831,1.11618,1.11710,25425.020000000004
27.05.2017 01:30:00.000 GMT+0530,1.11709,1.11840,1.11676,1.11799,5025.42
29.05.2017 01:30:00.000 GMT+0530,1.11701,1.11849,1.11672,1.11760,7786.650000000001
29.05.2017 05:30:00.000 GMT+0530,1.11671,1.11692,1.11626,1.11645,0.00547405000000003
29.05.2017 09:30:00.000 GMT+0530,1.11645,1.11770,1.11623,1.11711,0.012579929999999932
29.05.2017 17:30:00.000 GMT+0530,1.11870,1.11898,1.11672,1.11796,0.02725634000000093
29.05.2017 21:30:00.000 GMT+0530,1.11796,1.11820,1.11735,1.11736,0.004034820000000019
30.05.2017 01:30:00.000 GMT+0530,1.11524,1.11531,1.11277,1.11290,0.010683669999999925
30.05.2017 05:30:00.000 GMT+0530,1.11291,1.11376,1.11220,1.11253,18129.82999999998
30.05.2017 09:30:00.000 GMT+0530,1.11254,1.11450,1.11094,1.11405,31386.520000000008
30.05.2017 13:30:00.000 GMT+0530,1.11404,1.11937,1.11366,1.11740,47974.10999999999
30.05.2017 17:30:00.000 GMT+0530,1.11747,1.12054,1.11542,1.11823,51270.79000000002
30.05.2017 21:30:00.000 GMT+0530,1.11826,1.11935,1.11718,1.11883,23501.089999999986
31.05.2017 01:30:00.000 GMT+0530,1.11882,1.11966,1.11700,1.11728,13113.93000000001
31.05.2017 05:30:00.000 GMT+0530,1.11728,1.11817,1.11693,1.11755,0.013401869999999752
31.05.2017 09:30:00.000 GMT+0530,1.11678,1.11969,1.11646,1.11848,0.02112522000000025
31.05.2017 13:30:00.000 GMT+0530,1.11847,1.12181,1.11699,1.12128,0.0305329900000018
31.05.2017 21:30:00.000 GMT+0530,1.12364,1.12472,1.12280,1.12333,0.035125690000001764
01.06.2017 01:30:00.000 GMT+0530,1.12336,1.12486,1.12319,1.12430,0.008464689999999959
01.06.2017 05:30:00.000 GMT+0530,1.12389,1.12566,1.12335,1.12467,20471.219999999998
01.06.2017 09:30:00.000 GMT+0530,1.12466,1.12487,1.12274,1.12324,27530.869400000003
01.06.2017 13:30:00.000 GMT+0530,1.12324,1.12377,1.12167,1.12181,33436.3208
01.06.2017 17:30:00.000 GMT+0530,1.12184,1.12344,1.12021,1.12134,45979.6104
01.06.2017 21:30:00.000 GMT+0530,1.12134,1.12193,1.12061,1.12143,26234.19
02.06.2017 01:30:00.000 GMT+0530,1.12141,1.12194,1.12102,1.12128,10391.27
02.06.2017 05:30:00.000 GMT+0530,1.12127,1.12220,1.12120,1.12184,13657.5102
02.06.2017 09:30:00.000 GMT+0530,1.12184,1.12282,1.12149,1.12150,18934.9602
02.06.2017 13:30:00.000 GMT+0530,1.12150,1.12268,1.12049,1.12058,29745.3594
02.06.2017 17:30:00.000 GMT+0530,1.12063,1.12824,1.12053,1.12696,58163.2392
02.06.2017 21:30:00.000 GMT+0530,1.12697,1.12850,1.12656,1.12820,30290.5796
03.06.2017 01:30:00.000 GMT+0530,1.12818,1.12846,1.12791,1.12825,6197.8101
05.06.2017 01:30:00.000 GMT+0530,1.12703,1.12837,1.12701,1.12772,6740.63
05.06.2017 05:30:00.000 GMT+0530,1.12775,1.12782,1.12649,1.12706,9979.4301
05.06.2017 09:30:00.000 GMT+0530,1.12705,1.12785,1.12600,1.12651,16306.5999
05.06.2017 13:30:00.000 GMT+0530,1.12651,1.12721,1.12351,1.12468,30491.889799999997
05.06.2017 17:30:00.000 GMT+0530,1.12466,1.12555,1.12342,1.12499,37096.1796
05.06.2017 21:30:00.000 GMT+0530,1.12497,1.12643,1.12476,1.12554,17862.100100000003
06.06.2017 01:30:00.000 GMT+0530,1.12554,1.12597,1.12533,1.12573,8962.77
06.06.2017 05:30:00.000 GMT+0530,1.12572,1.12748,1.12571,1.12687,18914.52
06.06.2017 09:30:00.000 GMT+0530,1.12687,1.12775,1.12423,1.12497,28317.9196
06.06.2017 13:30:00.000 GMT+0530,1.12498,1.12595,1.12404,1.12483,34354.1495
06.06.2017 17:30:00.000 GMT+0530,1.12486,1.12765,1.12473,1.12659,46541.5996
06.06.2017 21:30:00.000 GMT+0530,1.12660,1.12842,1.12644,1.12781,27242.020099999998
07.06.2017 01:30:00.000 GMT+0530,1.12782,1.12819,1.12699,1.12702,11389.5301
07.06.2017 05:30:00.000 GMT+0530,1.12701,1.12765,1.12619,1.12645,16089.670100000001
07.06.2017 09:30:00.000 GMT+0530,1.12645,1.12769,1.12462,1.12539,25969.059800000003
07.06.2017 13:30:00.000 GMT+0530,1.12539,1.12769,1.12039,1.12156,45018.0606
07.06.2017 17:30:00.000 GMT+0530,1.12157,1.12823,1.12133,1.12375,54311.5801
07.06.2017 21:30:00.000 GMT+0530,1.12374,1.12722,1.12228,1.12675,35435.65089999999
08.06.2017 01:30:00.000 GMT+0530,1.12675,1.12687,1.12542,1.12554,12296.0101
08.06.2017 05:30:00.000 GMT+0530,1.12554,1.12612,1.12470,1.12538,16546.880400000002
08.06.2017 09:30:00.000 GMT+0530,1.12537,1.12690,1.12500,1.12598,28847.7603
08.06.2017 13:30:00.000 GMT+0530,1.12595,1.12633,1.12182,1.12246,40389.94099999999
08.06.2017 17:30:00.000 GMT+0530,1.12248,1.12502,1.11947,1.12166,66771.46969999999
